Voxel size (nm): 
20	0

Voxel X		Voxel Y		Voxel Z		Dose (eV)    Dose (Gy)
0  3035  -1  66.0886  1321.77
0  3035  0  12.7056  254.111
13  3035  64  42.9117  858.234
-2  3036  9  17.002  340.039
-2  3036  10  25.5876  511.752
-1  3036  0  8.97493  179.499
0  3036  -1  111.502  2230.04
0  3036  0  43.4572  869.144
11  3036  66  12.2657  245.313
12  3036  65  46.4146  928.292
13  3036  64  13.2536  265.072
-2  3037  10  92.6771  1853.54
-2  3037  11  3.85805  77.161
0  3037  -1  9.39169  187.834
11  3037  66  24.7475  494.95
11  3037  67  8.15695  163.139
-1  3038  0  61.1001  1222
0  3038  0  8.76  175.2
10  3038  67  9.0405  180.81
11  3038  66  132.368  2647.36
11  3038  67  55.4958  1109.92
-3  3039  11  1.76318  35.2635
-3  3039  12  18.1255  362.509
-1  3039  -1  16.1064  322.128
-1  3039  0  15.404  308.08
9  3039  68  14.0334  280.668
10  3039  67  33.1938  663.876
-4  3040  13  19.7491  394.983
-1  3040  -1  12.0633  241.267
0  3040  -1  0.583488  11.6698
0  3040  0  12.1  242
9  3040  68  8.30645  166.129
9  3040  69  36.6345  732.691
-5  3041  15  0.440864  8.81727
-4  3041  14  50.6883  1013.77
7  3041  71  12.9397  258.793
8  3041  70  49.0799  981.598
-5  3042  14  16.8  336
-5  3042  15  23.1529  463.059
7  3042  70  13.195  263.901
7  3042  71  41.2436  824.873
-16  3043  22  21.7138  434.277
-12  3043  20  18.7721  375.441
-11  3043  19  17.677  353.54
-10  3043  19  9.18422  183.684
-9  3043  18  39.1292  782.583
-8  3043  17  35.4  707.999
-7  3043  16  36.819  736.381
-6  3043  16  13.571  271.42
-1  3043  -1  38.9037  778.074
4  3043  72  12.136  242.72
6  3043  71  81.1935  1623.87
6  3043  72  86.3188  1726.38
-22  3044  26  20.9657  419.314
-21  3044  25  31.8552  637.105
-18  3044  23  14.0004  280.007
-17  3044  23  64.9482  1298.96
-16  3044  22  31.0374  620.747
-15  3044  22  14.1271  282.542
-11  3044  19  0.233563  4.67126
0  3044  0  10.9156  218.312
-25  3045  28  27.8782  557.565
-24  3045  28  20.8741  417.481
-23  3045  27  19.902  398.039
-22  3045  27  31.4892  629.785
-12  3045  20  21.642  432.84
5  3045  73  10.4844  209.689
-8  3046  83  27.4997  549.993
-7  3046  83  0.0976092  1.95218
-6  3046  83  39.589  791.78
-5  3046  81  16.5255  330.509
-5  3046  82  34.6967  693.934
-4  3046  81  29.9444  598.887
-4  3046  82  62.8188  1256.38
-3  3046  81  297.571  5951.42
-2  3046  79  119.342  2386.85
-2  3046  80  29.4336  588.672
-1  3046  0  13.0087  260.174
-1  3046  78  40.644  812.879
-1  3046  79  42.6325  852.65
1  3046  76  1.08862  21.7725
2  3046  74  16.9843  339.686
3  3046  73  100.79  2015.81
3  3046  74  29.2147  584.294
4  3046  73  223.571  4471.42
-27  3047  32  20.5231  410.463
-26  3047  31  10.0941  201.883
-10  3047  84  17.6263  352.526
-10  3047  85  27.306  546.12
-9  3047  84  58.4261  1168.52
-8  3047  84  38.3785  767.569
-1  3047  -1  17.9324  358.649
-1  3047  0  1.74451  34.8901
-1  3047  79  8.26368  165.274
0  3047  -1  17.3213  346.427
0  3047  0  54.317  1086.34
0  3047  76  0.100569  2.01139
0  3047  78  9.86091  197.218
1  3047  76  26.9419  538.838
2  3047  74  33.9978  679.956
2  3047  75  30.9042  618.085
-13  3048  85  105.627  2112.53
-11  3048  84  33.2301  664.601
-28  3049  34  58.2621  1165.24
-28  3049  35  32.8536  657.071
-15  3049  84  20.2559  405.118
-15  3049  85  9.7525  195.05
-14  3049  85  26.675  533.5
-13  3049  85  20.8138  416.277
-16  3050  85  38.7021  774.041
-15  3050  85  18.2295  364.59
0  3050  -1  13.1373  262.747
-29  3051  36  22.3655  447.309
-18  3051  84  9.32946  186.589
-30  3052  38  0.452036  9.04072
-29  3052  37  11.9696  239.393
-29  3052  38  97.5916  1951.83
-18  3052  84  36.3501  727.002
-1  3052  -1  10.541  210.819
-30  3053  39  22.784  455.681
-29  3053  38  3.21773  64.3545
-20  3053  84  37.0905  741.81
-30  3054  40  35.1229  702.458
-20  3054  84  34.3836  687.671
-1  3054  -1  12.1  242
-1  3054  0  6.84666  136.933
0  3054  -1  9.7646  195.292
0  3054  0  0.330696  6.61391
-31  3055  41  12.2321  244.641
-22  3055  83  69.2143  1384.29
-22  3055  84  295.08  5901.6
-23  3056  83  51.2345  1024.69
-32  3057  44  217.784  4355.68
-32  3057  45  486.369  9727.38
-32  3057  46  91.9332  1838.66
-26  3058  81  9.49606  189.921
-25  3058  81  18.7745  375.49
-35  3059  47  1.67882  33.5765
-34  3059  46  0.193743  3.87485
-34  3059  47  54.55  1091
-27  3059  80  10.8836  217.671
-27  3059  81  26.8897  537.794
-1  3059  -1  10.2462  204.923
-35  3060  47  8.68014  173.603
-35  3060  48  217.635  4352.69
-35  3060  49  33.5316  670.632
-34  3060  47  20.9988  419.976
-30  3060  79  20.7514  415.027
-28  3060  80  16.5406  330.812
-35  3061  50  17.1533  343.065
-35  3061  51  18.5884  371.768
-32  3061  78  22.014  440.28
-31  3061  78  61.3889  1227.78
-30  3061  79  27.7656  555.311
-36  3062  76  9.74121  194.824
-35  3062  76  143.676  2873.51
-33  3062  77  21.896  437.919
-1  3062  -1  35.5911  711.822
0  3062  -1  6.80066  136.013
-37  3063  54  22.2867  445.734
-36  3063  54  201.474  4029.48
-36  3063  72  112.699  2253.98
-36  3063  73  44.1752  883.505
-35  3063  75  39.3536  787.072
-37  3064  55  220.21  4404.19
-37  3064  56  25.4544  509.087
-36  3064  55  15.666  313.32
-36  3064  72  47.0209  940.419
-36  3064  74  13.5448  270.896
0  3064  0  10.095  201.9
-37  3065  55  330.863  6617.25
-37  3065  57  17.8969  357.938
-37  3065  58  65.4707  1309.41
0  3065  -1  18.758  375.159
0  3065  0  7.03229  140.646
-38  3066  61  164.278  3285.56
-38  3066  62  16.8  336
-38  3066  66  9.1711  183.422
-37  3066  61  0.183519  3.67039
-37  3066  62  84.3817  1687.63
-37  3066  64  38.2855  765.709
-37  3066  65  59.7834  1195.67
-36  3066  64  12.5547  251.095
-36  3066  65  158.973  3179.46
-35  3066  65  103.483  2069.66
-35  3066  66  82.612  1652.24
-34  3066  66  0.13532  2.7064
-38  3067  61  0.997642  19.9528
-38  3067  65  13.4226  268.453
-37  3067  63  38.8784  777.567
-37  3067  64  12.1  242
-37  3067  65  104.874  2097.48
-36  3067  65  11.7176  234.351
-35  3067  66  303.655  6073.1
-34  3067  66  524.313  10486.3
-34  3067  67  212.164  4243.28
-33  3067  66  83.8676  1677.35
-33  3067  67  139.468  2789.35
-1  3068  -1  11.501  230.02
-1  3068  0  16.9543  339.087
0  3068  -1  7.16035  143.207
0  3068  0  0.465836  9.31671
-1  3069  -1  7.21933  144.387
-1  3069  0  0.137698  2.75396
0  3069  -1  0.0378179  0.756359
0  3069  0  9.10115  182.023
0  3071  -1  45.735  914.701
0  3073  0  36.9321  738.643
0  3074  0  25.6863  513.727
-1  3077  0  9.12878  182.576
-1  3081  -1  15.4962  309.924
-1  3088  0  12.9433  258.865
0  3088  0  14.7766  295.532
-1  3090  -1  19.2419  384.837
0  3090  -1  0.397645  7.95291
-1  3092  0  12.574  251.48
-1  3099  -1  16.0402  320.803
0  3099  -1  11.3025  226.051
-1  3100  0  70.4931  1409.86
0  3100  -1  32.2  644
0  3101  -1  20.6583  413.166
0  3101  0  20.9676  419.353
-1  3102  -1  15.1989  303.978
-1  3103  -1  8.5765  171.53
-1  3103  0  8.76  175.2
0  3103  -1  6.03556  120.711
0  3103  0  18.9585  379.17
-1  3106  0  14.8419  296.837
-1  3107  -2  13.2357  264.715
-1  3109  -1  7.56187  151.237
-1  3109  0  17.5268  350.535
0  3112  -1  44.8595  897.19
0  3114  0  12.6355  252.71
0  3118  0  12.2203  244.405
0  3120  -1  10.7278  214.557
-1  3121  0  11.8419  236.838
0  3121  -1  13.6719  273.438
0  3124  0  20.6975  413.95
-1  3129  -1  50.4823  1009.65
-1  3129  0  0.272754  5.45508
0  3129  -1  9.87537  197.507
0  3129  0  23.9138  478.276
-1  3130  -1  23.6696  473.393
-1  3130  0  41.385  827.7
0  3130  -1  12.6009  252.019
0  3131  -1  9.57012  191.402
-1  3132  -1  31.7103  634.206
-1  3132  0  58.9303  1178.61
0  3132  -1  14.1701  283.401
0  3132  0  28.9  578
-1  3133  -1  16.9204  338.407
-1  3133  0  8.12346  162.469
-1  3136  0  32.2  644
0  3136  -1  12.8618  257.236
0  3136  0  0.255817  5.11634
-1  3137  -1  23.7757  475.514
0  3137  0  10.6104  212.208
-1  3140  -1  20.8706  417.413
-1  3140  0  0.0711714  1.42343
0  3140  -1  6.80416  136.083
-1  3142  -1  15.0346  300.692
-1  3144  0  58.2013  1164.03
0  3144  0  8.76  175.2
-1  3145  -1  16.8  336
-1  3145  0  23.7644  475.288
-1  3146  0  6.86264  137.253
0  3146  -1  12.3441  246.883
-1  3147  -1  18.6496  372.992
0  3148  -1  43.4117  868.234
-1  3149  0  10.6917  213.834
0  3149  -1  0.01  0.2
0  3149  0  33.8404  676.809
0  3150  0  14.5876  291.752
-1  3151  0  34.1406  682.813
-1  3156  -1  30.9104  618.208
-1  3157  0  13.9235  278.469
-1  3158  -1  82.1851  1643.7
0  3158  -1  18.1672  363.345
0  3158  0  12.1  242
-1  3162  0  36.3506  727.012
-1  3163  -1  11.4459  228.918
-1  3164  0  22.123  442.46
0  3165  0  26.4042  528.084
-1  3167  -1  6.80168  136.034
-1  3167  0  32.3037  646.074
0  3167  -1  22.7954  455.907
0  3167  0  57.6508  1153.02
-1  3168  -1  13.6386  272.773
-1  3168  0  0.258178  5.16355
0  3168  -1  81.8456  1636.91
0  3168  0  56.131  1122.62
-1  3170  -1  0.324901  6.49802
-1  3170  0  56.3424  1126.85
0  3170  -1  12.3161  246.323
0  3170  0  32.576  651.519
-1  3171  -1  37.9951  759.902
0  3171  -1  12.7044  254.088
0  3180  0  8.98336  179.667
-1  3181  0  32.3738  647.475
0  3181  -1  16.8  336
0  3181  0  9.71126  194.225
-1  3182  0  9.66461  193.292
-1  3183  -1  48.9742  979.483
-1  3185  0  14.7771  295.542
-1  3189  -1  36.6932  733.864
-1  3189  0  16.1215  322.43
0  3191  0  9.11788  182.358
-1  3193  -1  53.5023  1070.05
-1  3193  0  10.4816  209.632
0  3193  -1  15.1662  303.324
0  3193  0  121.953  2439.05
-1  3196  0  17.3137  346.273
-1  3197  0  13.3256  266.512
-1  3199  -1  11.8094  236.187
-1  3199  0  0.240045  4.8009
0  3199  -1  49.0579  981.158
0  3199  0  61.8956  1237.91
-1  3200  -1  43.218  864.36
-1  3200  0  11.0288  220.577
0  3200  -1  14.4554  289.108
0  3200  0  25.56  511.2
-1  3202  -1  11.2054  224.109
-1  3202  0  15.1444  302.889
0  3202  -1  6.98277  139.655
0  3202  0  20.86  417.2
-1  3205  -1  12.1  242
-1  3205  0  14.5573  291.147
0  3206  0  25.7892  515.784
-1  3209  -1  0.3345  6.69
-1  3209  0  19.0564  381.128
0  3209  -1  32.2806  645.612
0  3209  0  31.0786  621.572
0  3211  0  46.871  937.42
-1  3212  0  22.3049  446.098
0  3212  -1  12.432  248.64
0  3212  0  13.9421  278.842
-1  3213  -1  0.147828  2.95655
0  3214  -1  8.2627  165.254
0  3214  0  8.84456  176.891
0  3216  0  31.6898  633.797
0  3218  -1  21.2467  424.933
-1  3219  0  9.12822  182.564
0  3219  -1  12.1  242
0  3219  0  44.4104  888.208
-1  3220  -1  23.7784  475.569
-1  3221  0  32.2142  644.284
-1  3222  -1  8.76  175.2
-1  3222  0  16.3516  327.031
-1  3223  0  20.5537  411.075
-2  3224  -3  16.8447  336.894
-1  3224  -1  32.2  644
-1  3224  0  9.31579  186.316
0  3224  0  8.89739  177.948
-1  3225  -1  13.6737  273.475
0  3228  -1  11.3989  227.978
-1  3229  -1  10.5059  210.118
-1  3229  0  38.7685  775.37
0  3229  0  23.7839  475.678
-1  3230  0  33.8333  676.667
-1  3231  -1  11.117  222.34
-1  3234  0  8.89371  177.874
0  3234  -1  12.7562  255.124
-1  3235  -1  18.2752  365.504
-1  3235  0  12.4162  248.323
0  3236  -1  14.36  287.201
0  3236  0  9.0899  181.798
-1  3238  -1  12.4227  248.453
-1  3238  0  0.328158  6.56315
0  3238  0  7.19958  143.992
0  3239  0  0.183026  3.66051
0  3241  -1  12.2002  244.003
0  3241  0  14.4847  289.693
-1  3242  0  11.5859  231.718
-1  3243  -1  11.8534  237.068
-1  3243  0  9.69728  193.946
0  3243  0  12.1  242
-1  3245  -1  66.1461  1322.92
-1  3246  -1  110.277  2205.54
-1  3246  0  177.531  3550.63
0  3246  -1  51.3536  1027.07
0  3246  0  511.003  10220.1
0  3247  -1  10.3188  206.377
0  3247  0  29.6256  592.513
-1  3248  -1  31.1106  622.212
-1  3248  0  9.1064  182.128
0  3248  0  17.9055  358.11
-1  3249  0  44.0941  881.883
-1  3250  0  7.22892  144.578
-2  3251  -1  15.7051  314.102
0  3251  0  8.76  175.2
0  3256  -1  7.50177  150.035
0  3256  0  12.1  242
-1  3257  0  8.16546  163.309
0  3257  0  30.8113  616.227
-1  3258  -1  7.28981  145.796
-1  3258  0  17.7039  354.079
0  3258  -1  16.8605  337.21
0  3258  0  0.56571  11.3142
-1  3259  -2  12.9596  259.192
-1  3261  -1  22.3837  447.674
0  3261  -1  12.1  242
0  3261  0  47.356  947.119
0  3265  -1  20.6165  412.33
-1  3267  -1  9.05072  181.014
-1  3267  0  11.681  233.621
0  3267  -1  0.0754669  1.50934
0  3267  0  55.9791  1119.58
-1  3268  11  504.286  10085.7
-1  3268  12  94.3678  1887.36
0  3268  11  429.32  8586.4
-1  3269  10  154.33  3086.6
-1  3269  11  99.7876  1995.75
0  3269  10  6.85807  137.161
0  3269  11  19.2113  384.225
-1  3270  10  122.336  2446.72
0  3270  7  9.91404  198.281
0  3270  8  150.022  3000.44
0  3270  9  104.762  2095.24
0  3270  10  102.244  2044.87
0  3271  7  142.874  2857.48
1  3271  6  17.1273  342.545
-1  3272  -1  0.140033  2.80066
-1  3272  0  322.142  6442.85
-1  3272  1  9.04204  180.841
0  3272  -1  44.9117  898.233
0  3272  0  203.256  4065.12
0  3272  1  254.142  5082.83
0  3272  2  99.2355  1984.71
0  3272  3  150.934  3018.68
0  3272  5  137.959  2759.18
0  3272  6  32.3138  646.275
1  3272  5  7.82934  156.587
0  3276  -1  9.39639  187.928
0  3276  0  27.3362  546.723
-1  3277  -1  12.1  242
0  3277  -1  7.59851  151.97
0  3278  0  15.5322  310.644
-1  3281  -1  121.239  2424.77
-1  3281  0  224.8  4496
-1  3282  -1  183.489  3669.78
-1  3282  0  25.9556  519.112
0  3282  -1  36.6252  732.505
0  3282  0  96.5948  1931.9
-1  3283  -1  67.4509  1349.02
-1  3283  0  12.6018  252.036
0  3283  -1  86.9681  1739.36
0  3283  0  421.506  8430.12
-1  3284  -1  0.190834  3.81667
-1  3284  0  43.289  865.781
0  3284  0  27.9864  559.729
-1  3287  -1  8.76  175.2
-1  3287  0  14.2531  285.061
0  3287  -1  17.0726  341.452
0  3289  -2  29.015  580.3
0  3289  -1  15.9391  318.782
0  3289  0  12.1  242
-1  3290  -1  10.3488  206.975
0  3295  0  12.154  243.079
0  3297  0  33.3761  667.522
-1  3299  0  12.4288  248.575
-1  3299  1  23.7876  475.751
0  3300  -1  16.0141  320.282
0  3300  0  8.94129  178.826
-1  3301  0  10.381  207.62
-1  3308  -1  69.7748  1395.5
-1  3308  0  10.2843  205.687
0  3308  -1  176.487  3529.74
0  3308  0  65.106  1302.12
-1  3309  -1  44.0757  881.513
-1  3309  0  7.33774  146.755
-1  3311  -1  26.345  526.9
0  3311  -1  10.8849  217.699
0  3311  0  1.01627  20.3253
-1  3314  0  7.97341  159.468
-1  3315  0  9.42125  188.425
-1  3318  -1  40.2553  805.106
0  3318  -1  23.9132  478.264
0  3318  0  32.2  644
-1  3320  -1  33.408  668.16
0  3321  0  17.579  351.579
0  3322  -1  12.1  242
0  3322  0  9.53903  190.781
-1  3329  0  34.7655  695.31
0  3329  -1  8.9617  179.234
0  3329  0  12.3456  246.912
-1  3330  0  12.3256  246.511
0  3330  0  9.02848  180.57
0  3334  0  18.0184  360.369
-1  3336  -1  40.0179  800.357
-1  3336  0  0.112481  2.24962
2  3336  -3  16.3523  327.045
-1  3338  -2  8.94895  178.979
-1  3338  -1  15.9519  319.038
-1  3338  0  16.8  336
0  3338  -2  13.527  270.54
0  3340  -1  12.7072  254.143
-1  3342  0  8.76  175.2
0  3342  -1  11.4543  229.085
-1  3344  0  20.0307  400.614
0  3344  0  0.217307  4.34613
0  3347  -1  9.36669  187.334
-1  3349  0  29.2533  585.067
0  3352  -1  9.9334  198.668
0  3355  -1  12.1  242
0  3355  0  15.5702  311.404
-1  3357  0  11.6985  233.971
0  3358  0  14.2131  284.262
-1  3362  -1  0.243249  4.86499
-1  3362  0  16.8  336
0  3362  -1  15.5117  310.235
0  3362  0  16.8183  336.365
0  3363  0  16.0803  321.605
-1  3364  -1  41.7996  835.992
0  3364  0  32.2  644
-1  3365  -1  12.2918  245.837
-1  3366  -1  12.828  256.56
0  3366  -1  18.8615  377.23
0  3366  0  32.2  644
-1  3368  -1  25.9376  518.752
-1  3368  0  20.2137  404.273
0  3368  -1  14.1895  283.79
0  3368  0  32.2  644
-1  3369  0  18.9821  379.643
0  3369  -1  30.67  613.4
-1  3370  -1  15.3082  306.165
-1  3371  -1  16.8  336
0  3371  -1  10.5739  211.477
0  3371  0  7.56665  151.333
0  3374  -1  13.5151  270.301
-1  3375  0  0.117135  2.34269
0  3375  -1  10.0024  200.048
0  3375  0  12.4231  248.461
-1  3377  -1  12.7591  255.182
0  3377  -1  8.76  175.2
-1  3381  -1  0.295125  5.9025
-1  3381  0  12.755  255.1
0  3381  0  13.445  268.9
-1  3382  -1  34.9209  698.418
-1  3382  0  10.7514  215.029
0  3382  0  28.4434  568.869
-1  3383  -1  13.3624  267.249
-1  3387  -1  32.6279  652.558
-1  3402  -1  36.0565  721.131
0  3403  0  9.82463  196.493
-1  3404  0  15.9497  318.995
0  3404  0  12.2758  245.516
-1  3405  -1  20.5464  410.929
-1  3405  0  25.699  513.979
-1  3408  0  13.5538  271.077
-1  3410  0  10.3004  206.009
-1  3412  -1  61.7984  1235.97
0  3412  -1  8.81795  176.359
0  3412  0  32.6602  653.203
-1  3413  -1  1.00082  20.0165
0  3413  -1  28.7803  575.606
-1  3414  0  15.2606  305.212
0  3415  0  12.8595  257.191
-1  3416  -1  23.7303  474.605
-1  3416  0  11.8134  236.267
0  3416  -1  12.8122  256.244
0  3416  0  15.7081  314.163
-1  3423  0  16.8  336
0  3423  0  7.39777  147.955
0  3424  -1  39.116  782.319
-1  3426  -1  15.7098  314.197
-1  3427  0  11.3396  226.791
0  3427  0  16.892  337.839
-1  3428  0  0.086651  1.73302
0  3428  0  33.8128  676.257
-1  3432  -1  18.6862  373.723
-1  3432  0  20.1571  403.142
0  3432  0  32.2  644
-1  3434  -1  0.28621  5.72421
-1  3434  0  8.76  175.2
0  3434  -1  11.4293  228.587
0  3434  0  0.239634  4.79269
-1  3437  -1  6.97218  139.444
-1  3437  0  0.120441  2.40883
0  3437  -1  0.0903696  1.80739
0  3437  0  25.3264  506.528
0  3438  0  27.1055  542.11
-1  3442  -1  14.0247  280.495
-1  3449  0  8.50898  170.18
0  3449  0  8.76  175.2
-1  3451  0  0.139068  2.78135
0  3451  0  25.2727  505.454
0  3452  0  35.4687  709.373
-3  3455  0  19.252  385.04
-1  3455  0  9.49592  189.918
0  3455  0  28.8727  577.454
-1  3458  -1  11.8124  236.248
-1  3458  0  0.776158  15.5232
-1  3459  -1  7.14984  142.997
-1  3464  0  10.2277  204.554
-1  3469  -1  13.6532  273.063
0  3469  -1  7.75259  155.052
0  3469  0  32.271  645.419
-1  3471  0  19.1275  382.551
0  3471  0  14.5697  291.394
-1  3473  0  30.4041  608.081
0  3473  -1  9.96473  199.295
0  3473  0  14.9497  298.994
0  3474  -1  39.904  798.081
-1  3475  -1  13.3088  266.176
-1  3477  -1  16.091  321.82
-1  3477  0  21.6339  432.677
0  3477  -1  33.0812  661.623
0  3477  0  16.9617  339.233
-1  3478  -1  78.149  1562.98
-1  3478  0  0.484957  9.69913
0  3478  -1  14.3771  287.543
0  3478  0  25.56  511.2
-1  3481  -1  11.026  220.519
0  3481  -1  0.256988  5.13977
0  3482  0  9.05515  181.103
-1  3483  0  18.5328  370.657
-1  3484  -1  15.6141  312.283
-1  3484  0  13.7141  274.281
-1  3485  -1  25.8678  517.356
0  3485  -1  15.2358  304.715
0  3485  0  12.5038  250.076
-1  3487  -1  11.2189  224.378
0  3487  -1  32.372  647.439
0  3490  -1  10.4458  208.916
0  3490  0  62.5533  1251.07
-1  3491  -1  17.5652  351.303
-1  3493  -1  0.786795  15.7359
-1  3493  0  27.6769  553.538
0  3495  -1  34.585  691.701
-1  3497  -1  7.2304  144.608
-1  3497  0  0.094765  1.8953
0  3497  -1  32.3842  647.684
0  3499  0  19.3104  386.208
-1  3502  0  12.9682  259.363
0  3502  0  9.45571  189.114
0  3504  -1  11.8418  236.837
-1  3506  -1  22.1991  443.983
-1  3509  0  9.39334  187.867
0  3509  0  9.6951  193.902
0  3510  0  11.3769  227.537
-1  3513  -2  12.9486  258.972
0  3515  -1  26.4501  529.002
0  3515  0  67.1015  1342.03
-1  3516  -1  8.30154  166.031
0  3516  -1  0.5906  11.812
-1  3517  -1  25.5293  510.586
-1  3517  0  0.491369  9.82738
0  3517  -1  10.8513  217.027
0  3517  0  40.9921  819.841
0  3519  -1  0.175287  3.50574
0  3519  0  20.9597  419.193
-1  3523  -1  14.1679  283.359
-1  3524  0  31.8246  636.492
-1  3526  0  13.7794  275.589
0  3526  -1  15.6854  313.707
0  3526  0  8.86573  177.315
-1  3530  -1  18.8804  377.608
-1  3530  0  17.3929  347.859
-1  3531  0  11.9905  239.811
0  3535  -1  14.6613  293.226
0  3539  -1  11.2325  224.65
0  3539  0  39.2145  784.29
-1  3541  -1  33.552  671.04
0  3541  -1  49.8905  997.811
0  3541  0  8.76  175.2
-1  3542  -1  41.3279  826.559
0  3542  -1  11.3127  226.253
0  3542  0  25.1138  502.276
-1  3546  0  21.4853  429.705
0  3546  0  6.98509  139.702
-1  3547  0  8.85856  177.171
0  3547  -1  0.373151  7.46301
0  3547  0  80.2962  1605.92
-1  3549  0  21.2876  425.752
0  3549  -1  14.4196  288.391
-1  3550  -1  10.4021  208.042
0  3555  -1  22.2797  445.595
0  3555  0  21.5572  431.144
-1  3556  -1  8.45381  169.076
-1  3557  -1  19.1747  383.494
-1  3562  -1  14.3302  286.604
-1  3563  -1  12.1071  242.143
-1  3568  -1  12.1  242
-1  3568  0  13.3059  266.119
-1  3569  -1  31.7223  634.446
-1  3569  0  16.8  336
0  3569  -1  13.4174  268.348
-1  3570  0  13.9845  279.69
-1  3571  0  9.51955  190.391
0  3571  -1  17.6515  353.031
-1  3574  -1  36.6975  733.949
-1  3579  0  7.25514  145.103
0  3579  -1  17.555  351.1
0  3579  0  16.8  336
-1  3582  -1  16.8  336
0  3582  -1  14.2536  285.071
0  3584  0  15.2131  304.262
-1  3586  0  21.6572  433.143
0  3586  0  12.1  242
-1  3587  -1  21.8938  437.877
-1  3587  0  0.178297  3.56593
0  3587  -1  64.9186  1298.37
0  3587  0  19.539  390.78
-1  3588  -1  0.837456  16.7491
-1  3588  0  13.2885  265.77
0  3588  -1  120.933  2418.65
0  3588  0  30.251  605.021
-1  3589  0  19.37  387.4
0  3589  0  17.6487  352.974
-1  3591  -1  10.5129  210.259
0  3592  -1  15.6523  313.047
-1  3593  0  34.6629  693.259
0  3593  -1  13.8596  277.191
0  3593  0  13.8261  276.522
0  3594  -1  0.998194  19.9639
-1  3595  -1  17.2688  345.376
-1  3598  0  16.403  328.06
0  3599  0  36.137  722.741
0  3600  -1  23.3244  466.488
-1  3601  -1  32.8297  656.594
-1  3601  0  19.3779  387.558
0  3601  -1  9.40493  188.099
0  3601  0  29.2505  585.009
-1  3602  -1  113.943  2278.86
-1  3602  0  14.2494  284.988
0  3602  -1  48.3533  967.067
0  3602  0  24.4922  489.845
1  3602  0  10.6019  212.039
-1  3603  0  22.952  459.039
0  3603  0  46.1782  923.564
-1  3605  -1  10.3212  206.423
0  3605  -1  6.61627  132.325
0  3605  0  58.6143  1172.29
-1  3606  -1  110.044  2200.89
-1  3606  0  16.4226  328.453
0  3606  -1  30.3707  607.414
0  3606  0  37.7831  755.663
-1  3610  1  20.047  400.941
-1  3611  0  16.7632  335.264
0  3612  0  11.7413  234.827
0  3614  0  12.3254  246.509
-1  3616  -1  12.7019  254.038
-1  3616  0  14.3597  287.194
-1  3617  -1  16.8138  336.277
-1  3617  0  0.417394  8.34789
0  3617  0  79.0278  1580.56
-1  3618  -1  12.1  242
-1  3618  0  17.3867  347.735
0  3618  -1  0.166981  3.33961
0  3618  0  0.874552  17.491
0  3619  -1  15.5212  310.424
-1  3620  -1  0.148339  2.96679
0  3620  -1  10.0008  200.015
0  3620  0  85.2999  1706
-1  3621  -1  0.12358  2.47161
-1  3621  0  8.90156  178.031
-1  3622  -1  0.304119  6.08238
-1  3622  0  18.0726  361.453
0  3622  0  35.9894  719.788
0  3623  0  19.0365  380.729
-1  3624  -1  12.5505  251.011
-1  3626  -1  9.03312  180.662
0  3626  -1  27.3965  547.931
0  3626  0  38.887  777.74
-1  3630  -1  9.04167  180.833
-1  3630  0  5.08071  101.614
0  3630  -1  0.14226  2.84519
0  3630  0  41.3457  826.913
-1  3632  0  21.6529  433.058
0  3632  0  20.8298  416.595
-3  3635  -1  10.1926  203.851
-1  3637  -1  15.4744  309.488
-1  3638  -1  24.3836  487.672
-1  3638  0  31.2195  624.39
0  3638  -1  17.0011  340.021
0  3638  0  32.2  644
0  3639  -1  13.2955  265.911
0  3639  0  117.575  2351.49
-1  3640  -1  8.35999  167.2
-1  3641  -1  2.19911  43.9822
-1  3641  0  6.96895  139.379
0  3641  -1  8.76  175.2
0  3641  0  30.3481  606.961
-1  3642  -1  34.1965  683.931
0  3642  -1  28.0929  561.857
0  3642  0  29.5628  591.256
-2  3645  -1  18.6371  372.741
0  3645  -1  21.1385  422.77
0  3645  0  16.8  336
1  3646  0  11.6204  232.409
-1  3647  -1  0.445432  8.90865
-1  3647  0  16.8848  337.696
-1  3648  0  21.6245  432.491
0  3649  0  21.3418  426.836
-1  3651  -1  43.6713  873.425
0  3651  -1  0.157517  3.15033
0  3651  0  29.8748  597.497
-1  3657  0  9.59108  191.822
0  3657  0  25.0097  500.194
-1  3659  -1  9.07993  181.599
0  3659  -1  12.8788  257.575
-1  3661  0  37.6745  753.491
0  3663  0  14.0131  280.261
0  3664  0  14.0011  280.021
-1  3668  -1  30.2413  604.826
-1  3670  -1  37.2323  744.646
-1  3670  0  7.20245  144.049
0  3671  -1  14.7295  294.589
-1  3672  0  13.1279  262.558
-1  3673  0  9.3796  187.592
0  3676  -1  8.8582  177.164
0  3678  -1  23.5817  471.635
0  3678  0  26.7975  535.95
0  3680  -1  16.9658  339.316
0  3682  -1  12.6084  252.169
-1  3688  -1  13.791  275.819
-1  3689  -1  22.1927  443.853
0  3691  0  13.5909  271.817
-1  3694  -1  18.4869  369.739
-1  3694  0  9.2671  185.342
0  3694  -1  19.0282  380.563
0  3694  0  29.0256  580.513
-1  3695  -1  17.0371  340.742
0  3700  -1  20.4936  409.872
-1  3702  -1  52.9978  1059.96
-1  3702  0  0.0803922  1.60784
0  3702  -1  7.31184  146.237
-1  3703  -1  0.390911  7.81822
